cod_ibge;ano;nascidosvivos;popfem_15a49anos;populacao
3554409;2018;105;2064;8194
3554508;2018;509;9850;37541
3554607;2018;23;572;2558
3554656;2018;26;489;2122
3554706;2018;115;2243;9322
3554755;2018;16;426;1630
3554805;2018;529;11919;48071
3554904;2018;63;1537;6373
3554953;2018;69;1534;6560
3555000;2018;766;16070;64265
3555109;2018;119;3559;15441
3555208;2018;13;422;1870
3555307;2018;13;372;1787
3555356;2018;78;1380;5379
3555406;2018;1399;24205;88133
3555505;2018;98;1197;4907
3555604;2018;94;2495;10150
3555703;2018;27;408;1621
3555802;2018;86;2106;8903
3555901;2018;20;322;1368
3556008;2018;134;3342;13460
3556107;2018;178;3516;13138
3556206;2018;1435;32362;120385
3556305;2018;298;5494;23903
3556354;2018;122;2487;9959
3556404;2018;565;10371;40049
3556453;2018;752;13329;48313
3556503;2018;1390;31865;114072
3556602;2018;132;2517;10447
3556701;2018;905;19732;72572
3556800;2018;235;4591;17514
3556909;2018;101;2081;7694
3556958;2018;15;440;1793
3557006;2018;1667;34125;122164
3557105;2018;1122;24616;92967
3557154;2018;26;633;2606
3557204;2018;178;3086;12332
3557303;2018;137;2896;10911
3500000;2019;275;;
3500105;2019;410;8597;34643
3500204;2019;41;980;4169
3500303;2019;416;8383;32284
3500402;2019;42;1693;7474
3500501;2019;236;4443;17909
3500550;2019;48;1626;6841
3500600;2019;21;588;2780
3500709;2019;524;9732;37131
3500758;2019;82;1494;5847
3500808;2019;45;981;4338
3500907;2019;41;885;3575
3501004;2019;188;4240;16581
3501103;2019;32;878;3987
3501152;2019;238;4703;17329
3501202;2019;35;850;3940
3501301;2019;321;6832;26497
3501400;2019;55;780;4802
3501509;2019;43;746;2941
3501608;2019;2663;61711;231764
3501707;2019;469;9393;33721
3501806;2019;61;1417;5895
3501905;2019;815;17569;67880
3502002;2019;42;1146;4540
3502101;2019;659;14567;59146
3502200;2019;306;6000;23674
3502309;2019;84;1395;5707
3502408;2019;49;995;3958
3502507;2019;438;8692;33581
3502606;2019;36;953;4232
3502705;2019;326;6457;24986
3502754;2019;387;5598;20395
3502804;2019;2381;52032;197004
3502903;2019;373;7774;31350
3503000;2019;64;1372;5406
3503109;2019;97;1691;6702
3503158;2019;13;576;2400
3503208;2019;2600;63104;234979
3503307;2019;1541;34085;128439
3503356;2019;16;477;2024
3503406;2019;80;1828;8066
3503505;2019;49;906;3619
3503604;2019;126;2758;10341
3503703;2019;87;1966;7888
3503802;2019;619;13700;49840
3503901;2019;1369;23442;84078
3503950;2019;19;426;1840
3504008;2019;1164;26134;100611
3504107;2019;2097;39776;151342
3504206;2019;153;3470;13937
3504305;2019;59;1144;4621
3504404;2019;129;2582;11374
3504503;2019;1167;23440;90958
3504602;2019;294;6731;23974
3504701;2019;9;328;3819
3504800;2019;95;2349;9301
3504909;2019;69;2524;10085
3505005;2019;32;816;3434
3505104;2019;83;1465;5942
3505203;2019;408;7838;31810
3505302;2019;297;9015;34828
3505351;2019;79;1271;5215
3505401;2019;80;1653;7151
3505500;2019;1421;32397;120520
3505609;2019;448;8883;31421
3505708;2019;5682;89277;299502
3505807;2019;293;5361;21392
3505906;2019;746;14927;58168
3506003;2019;4576;98852;372522
3506102;2019;916;19876;76592
3506201;2019;34;659;2651
3506300;2019;147;2564;11476
3506359;2019;973;16686;60270
3506409;2019;80;1789;7337
3506508;2019;1387;31189;117404
3506607;2019;421;7631;29626
3506706;2019;159;3444;13191
3506805;2019;126;2960;11269
3506904;2019;113;2416;10333
3507001;2019;748;15805;58112
3507100;2019;323;5756;21506
3507159;2019;67;963;3555
3507209;2019;14;212;897
3507308;2019;62;1167;4611
3507407;2019;143;3546;14418
3507456;2019;25;697;2627
3507506;2019;1719;38113;141380
3507605;2019;2094;46164;170007
3507704;2019;65;1290;5320
3507753;2019;28;649;2597
3507803;2019;305;6388;24299
3507902;2019;288;6084;23438
3508009;2019;324;5180;19965
3508108;2019;200;4112;16932
3508207;2019;52;1077;4301
3508306;2019;53;1101;4378
3508405;2019;698;12776;45821
3508504;2019;1223;24854;94054
3508603;2019;378;8109;31414
3508702;2019;196;4299;17564
3508801;2019;237;4199;16776
3508900;2019;42;884;3829
3509007;2019;1278;26151;93572
3509106;2019;40;1039;5378
3509205;2019;1268;25187;85650
3509254;2019;432;7402;28743
3509304;2019;110;2280;9346
3509403;2019;310;6179;23889
3509452;2019;68;1482;5890
3509502;2019;14627;309973;1133164
3509601;2019;947;20905;77509
3509700;2019;723;12921;47505
3509809;2019;65;1166;4817
3509908;2019;174;3066;12360
3509957;2019;78;1281;4811
3510005;2019;356;7434;29822
3510104;2019;25;690;2842
3510153;2019;77;1614;5789
3510203;2019;580;12262;46709
3510302;2019;248;5142;21605
3510401;2019;686;13379;49940
3510500;2019;1715;33699;126908
3510609;2019;6473;110054;386747
3510708;2019;109;2684;11634
3510807;2019;298;6721;28357
3510906;2019;18;661;2792
3511003;2019;248;4900;19684
3511102;2019;1327;29951;115904
3511201;2019;62;1828;7093
3511300;2019;112;2979;11424
3511409;2019;277;5092;20621
3511508;2019;530;11682;43697
3511607;2019;235;4723;18284
3511706;2019;178;4067;15530
3511904;2019;101;1812;7072
3512001;2019;200;4745;18312
3512100;2019;90;1674;6567
3512209;2019;458;7406;27551
3512308;2019;206;3724;15605
3512407;2019;308;6419;23762
3512506;2019;51;1371;5432
3512605;2019;52;1092;4520
3512704;2019;63;1064;4141
3512803;2019;648;16368;59963
3512902;2019;85;2033;8351
3513009;2019;4108;73205;257130
3513108;2019;393;8742;33139
3513207;2019;120;2289;8879
3513306;2019;14;506;2170
3513405;2019;912;19653;76162
3513504;2019;1493;32186;115282
3513603;2019;266;5451;22173
3513702;2019;335;8068;31807
3513801;2019;5389;114863;395937
3513850;2019;14;363;1636
3513900;2019;135;2809;11257
3514007;2019;92;2339;8608
3514106;2019;325;6276;24786
3514205;2019;26;507;2177
3514304;2019;88;2053;8309
3514403;2019;494;10997;45286
3514502;2019;150;3001;12370
3514601;2019;111;2591;9114
3514700;2019;79;1521;6279
3514809;2019;183;3320;13606
3514908;2019;211;4503;17308
3514924;2019;36;779;3169
3514957;2019;24;572;2373
3515004;2019;3959;72450;250792
3515103;2019;837;18007;66627
3515129;2019;37;707;3055
3515152;2019;278;5283;18592
3515186;2019;432;10357;40549
3515194;2019;79;1113;4191
3515202;2019;91;2247;9135
3515301;2019;42;663;2722
3515350;2019;103;2104;8419
3515400;2019;221;4154;16397
3515509;2019;743;17913;70017
3515608;2019;53;1432;5855
3515657;2019;15;414;1637
3515707;2019;2694;50517;177619
3515806;2019;13;338;1575
3515905;2019;14;615;2833
3516002;2019;112;2846;13003
3516101;2019;31;675;3638
3516200;2019;4585;93171;346530
3516309;2019;2790;46116;163518
3516408;2019;2125;39169;142269
3516507;2019;23;650;2794
3516606;2019;65;1601;6621
3516705;2019;514;10896;42675
3516804;2019;34;849;3540
3516853;2019;79;1233;4657
3516903;2019;91;2489;10508
3517000;2019;91;2273;10452
3517109;2019;51;1018;4296
3517208;2019;131;2883;11165
3517307;2019;71;1360;5536
3517406;2019;483;10422;39068
3517505;2019;238;5576;20806
3517604;2019;249;4296;17553
3517703;2019;223;5053;19100
3517802;2019;75;1821;7789
3517901;2019;118;2592;10339
3518008;2019;22;460;1978
3518107;2019;68;1643;6474
3518206;2019;368;7762;31195
3518305;2019;432;7789;30030
3518404;2019;1563;30568;117004
3518503;2019;156;3064;15014
3518602;2019;471;10612;37324
3518701;2019;4178;80627;291362
3518800;2019;20249;363449;1284707
3518859;2019;103;1811;7285
3518909;2019;50;1072;4429
3519006;2019;121;2314;9061
3519055;2019;175;3883;14125
3519071;2019;2967;63866;226593
3519105;2019;141;2620;10358
3519204;2019;60;1490;6259
3519253;2019;79;1278;7605
3519303;2019;467;8779;32014
3519402;2019;140;2835;11530
3519501;2019;60;1595;6539
3519600;2019;751;15592;58606
3519709;2019;1103;19117;75053
3519808;2019;86;1789;7815
3519907;2019;76;1870;7693
3520004;2019;295;6143;23367
3520103;2019;300;6843;26858
3520202;2019;143;2565;10202
3520301;2019;328;6863;29307
3520400;2019;542;9460;33277
3520426;2019;156;2729;12422
3520442;2019;250;6432;25690
3520509;2019;3197;66925;242784
3520608;2019;59;1223;5055
3520707;2019;34;922;4057
3520806;2019;23;922;3645
3520905;2019;184;3513;13800
3521002;2019;371;8506;34526
3521101;2019;88;1759;6691
3521150;2019;78;1519;6188
3521200;2019;44;1031;4144
3521309;2019;179;3907;14468
3521408;2019;267;5862;21626
3521507;2019;79;1700;7026
3521606;2019;65;1376;7324
3521705;2019;264;4664;18060
3521804;2019;326;6202;25064
3521903;2019;231;4028;16384
3522000;2019;37;863;3528
3522109;2019;1320;25866;106938
3522158;2019;41;815;3388
3522208;2019;2504;44233;158506
3522307;2019;2096;40495;155287
3522406;2019;1435;24221;90006
3522505;2019;3940;65183;226021
3522604;2019;802;18507;71623
3522653;2019;74;1100;4187
3522703;2019;474;10122;39892
3522802;2019;175;3494;14338
3522901;2019;8;3399;13254
3523008;2019;51;989;4155
3523107;2019;5816;101831;359455
3523206;2019;618;12036;45774
3523305;2019;150;3875;15614
3523404;2019;1409;31792;117089
3523503;2019;272;4790;18980
3523602;2019;158;3332;16026
3523701;2019;73;1452;5831
3523800;2019;83;1994;7934
3523909;2019;2222;44696;165771
3524006;2019;854;18146;64247
3524105;2019;452;9838;38056
3524204;2019;64;1608;6375
3524303;2019;768;19200;72304
3524402;2019;2850;63594;234877
3524501;2019;95;1944;7150
3524600;2019;228;4128;16516
3524709;2019;789;15817;55801
3524808;2019;522;12143;48694
3524907;2019;70;1540;6160
3525003;2019;1616;33673;116513
3525102;2019;591;11015;43531
3525201;2019;509;9124;34209
3525300;2019;1516;35152;133711
3525409;2019;31;974;3688
3525508;2019;156;3062;12629
3525607;2019;48;1108;4366
3525706;2019;449;9396;35852
3525805;2019;63;1101;4329
3525854;2019;38;781;3011
3525904;2019;6189;115242;426842
3526001;2019;223;4561;20193
3526100;2019;278;4285;17881
3526209;2019;451;7086;28006
3526308;2019;61;1160;5038
3526407;2019;360;6756;26108
3526506;2019;47;1221;9464
3526605;2019;90;1885;7070
3526704;2019;1200;26247;97290
3526803;2019;792;17600;65505
3526902;2019;3472;77732;289824
3527009;2019;87;1720;6977
3527108;2019;908;19186;74591
3527207;2019;1088;22328;84820
3527256;2019;14;469;2015
3527306;2019;795;13936;48148
3527405;2019;203;4317;20157
3527504;2019;24;566;2351
3527603;2019;151;3286;12052
3527702;2019;57;1178;4811
3527801;2019;45;1019;4109
3527900;2019;38;652;2708
3528007;2019;213;4402;16810
3528106;2019;85;1770;7567
3528205;2019;37;935;3925
3528304;2019;27;737;3211
3528403;2019;694;12709;48656
3528502;2019;1031;24114;91024
3528601;2019;115;2416;9717
3528700;2019;39;819;4645
3528809;2019;146;3271;12952
3528858;2019;31;794;3156
3528908;2019;42;865;3639
3529005;2019;3048;61631;233876
3529104;2019;14;464;1937
3529203;2019;300;5821;24841
3529302;2019;944;21097;79136
3529401;2019;5130;119989;421601
3529500;2019;76;1455;5800
3529609;2019;35;1132;4430
3529658;2019;31;474;1936
3529708;2019;228;5198;19890
3529807;2019;154;2946;11521
3529906;2019;307;4677;19242
3530003;2019;28;692;3069
3530102;2019;240;5688;28132
3530201;2019;170;3755;16354
3530300;2019;719;16007;61193
3530409;2019;59;1134;4593
3530508;2019;750;17055;67964
3530607;2019;6332;120125;438365
3530706;2019;1913;40449;150686
3530805;2019;1033;23722;91873
3530904;2019;52;924;3617
3531001;2019;24;444;2022
3531100;2019;717;13089;58346
3531209;2019;77;2018;8305
3531308;2019;567;12019;47638
3531407;2019;236;5627;22271
3531506;2019;213;4630;18467
3531605;2019;57;988;4203
3531704;2019;36;950;4140
3531803;2019;971;16990;60961
3531902;2019;381;7687;28553
3532009;2019;161;3570;13309
3532058;2019;56;1078;4144
3532108;2019;27;859;3883
3532157;2019;38;689;2684
3532207;2019;80;1411;5360
3532306;2019;55;1531;6948
3532405;2019;213;4391;17849
3532504;2019;88;2256;9518
3532603;2019;72;2356;10173
3532702;2019;59;1196;4682
3532801;2019;87;1639;6513
3532827;2019;142;2321;8557
3532843;2019;17;456;2065
3532868;2019;5;286;1099
3532900;2019;113;2464;9371
3533007;2019;242;4941;19459
3533106;2019;26;496;2170
3533205;2019;61;1051;4256
3533254;2019;55;1191;4486
3533304;2019;24;729;3031
3533403;2019;690;16140;59653
3533502;2019;483;9594;38239
3533601;2019;37;1830;7296
3533700;2019;72;1002;4291
3533809;2019;25;581;2573
3533908;2019;692;14131;54195
3534005;2019;67;1195;4552
3534104;2019;68;1493;6159
3534203;2019;75;1643;5979
3534302;2019;463;10284;38982
3534401;2019;9468;203373;719799
3534500;2019;19;565;2517
3534609;2019;300;7306;31339
3534708;2019;1272;27173;104690
3534757;2019;151;2580;9941
3534807;2019;102;1994;7837
3534906;2019;105;2311;14522
3535002;2019;117;2777;11408
3535101;2019;103;2736;10021
3535200;2019;61;2063;9144
3535309;2019;226;4904;20212
3535408;2019;186;3795;15066
3535507;2019;486;10290;41808
3535606;2019;177;4305;17720
3535705;2019;64;1530;6105
3535804;2019;261;4988;19060
3535903;2019;50;976;3999
3536000;2019;99;2524;10736
3536109;2019;96;1720;6835
3536208;2019;269;4983;19189
3536257;2019;30;672;2698
3536307;2019;189;3606;14233
3536406;2019;108;1886;7607
3536505;2019;1521;29512;103618
3536570;2019;23;504;2011
3536604;2019;75;1889;7785
3536703;2019;546;11607;44276
3536802;2019;77;1481;6345
3536901;2019;19;622;2769
3537008;2019;208;3994;15681
3537107;2019;501;11466;42921
3537156;2019;32;697;2858
3537206;2019;76;2604;11089
3537305;2019;749;15386;61341
3537404;2019;276;6036;24600
3537503;2019;100;2083;8449
3537602;2019;950;16067;66703
3537701;2019;60;1357;5533
3537800;2019;684;13398;53076
3537909;2019;413;6951;27452
3538006;2019;2233;43678;161527
3538105;2019;129;3581;14758
3538204;2019;166;3506;14756
3538303;2019;28;834;3346
3538501;2019;131;3163;13062
3538600;2019;329;6654;25991
3538709;2019;4886;111566;410779
3538808;2019;352;7370;29388
3538907;2019;258;5433;22730
3539004;2019;135;2654;10886
3539103;2019;265;4958;17737
3539202;2019;328;6558;25346
3539301;2019;863;18788;73173
3539400;2019;168;3690;14419
3539509;2019;468;9228;34397
3539608;2019;54;1150;4464
3539707;2019;37;737;3110
3539806;2019;1572;29154;105457
3539905;2019;65;1314;5574
3540002;2019;224;5159;20278
3540101;2019;29;781;3455
3540200;2019;527;10665;38520
3540259;2019;51;973;4126
3540309;2019;35;572;2435
3540408;2019;47;971;4203
3540507;2019;95;2197;9989
3540606;2019;696;13921;54826
3540705;2019;550;13945;52667
3540754;2019;231;4695;20186
3540804;2019;228;4440;17807
3540853;2019;8;361;2644
3540903;2019;215;4640;17295
3541000;2019;4223;87366;329706
3541059;2019;76;1365;5038
3541109;2019;38;933;3918
3541208;2019;115;2989;14368
3541307;2019;450;10315;40328
3541406;2019;2763;58333;222871
3541505;2019;348;8762;36209
3541604;2019;423;9132;35626
3541653;2019;42;809;3379
3541703;2019;186;3336;13130
3541802;2019;48;817;3139
3541901;2019;113;2523;9732
3542008;2019;89;1731;6789
3542107;2019;121;2341;8882
3542206;2019;362;7213;28834
3542305;2019;51;962;4379
3542404;2019;221;5020;19875
3542503;2019;56;1381;7576
3542602;2019;865;15324;58993
3542701;2019;92;1711;6486
3542800;2019;40;740;3211
3542909;2019;158;2882;11387
3543006;2019;318;4891;18633
3543105;2019;84;1148;4543
3543204;2019;54;1118;4633
3543238;2019;20;495;2093
3543253;2019;99;1885;7514
3543303;2019;1362;30979;115918
3543402;2019;8151;189636;678385
3543501;2019;84;1358;5779
3543600;2019;56;953;3894
3543709;2019;106;2381;9519
3543808;2019;96;2222;9482
3543907;2019;2488;53040;198629
3544004;2019;414;8512;31092
3544103;2019;544;12437;44489
3544202;2019;117;2147;10394
3544251;2019;197;4587;18220
3544301;2019;154;2794;10611
3544400;2019;24;701;2729
3544509;2019;27;769;3609
3544608;2019;56;1215;5219
3544707;2019;27;597;2467
3544806;2019;55;1483;6271
3544905;2019;119;2954;11261
3545001;2019;215;3894;15375
3545100;2019;76;1169;4856
3545159;2019;96;2082;7919
3545209;2019;1674;34890;127529
3545308;2019;504;11310;43151
3545407;2019;92;2206;9053
3545506;2019;49;928;3684
3545605;2019;151;3613;14192
3545704;2019;81;1433;6257
3545803;2019;2163;48614;183963
3546009;2019;152;3452;14009
3546108;2019;30;585;2479
3546207;2019;24;1015;4250
3546256;2019;15;505;2109
3546306;2019;363;7751;29370
3546405;2019;605;11621;46029
3546504;2019;68;1646;5993
3546603;2019;423;8538;33510
3546702;2019;325;6506;23252
3546801;2019;725;13856;52911
3546900;2019;84;1960;7537
3547007;2019;77;1353;5292
3547106;2019;29;713;2953
3547205;2019;8;344;1673
3547304;2019;2284;40078;142706
3547403;2019;28;601;2703
3547502;2019;226;6014;25387
3547601;2019;244;6011;23745
3547650;2019;16;370;1607
3547700;2019;194;4516;18714
3547809;2019;8956;198087;736087
3547908;2019;79;1572;6648
3548005;2019;284;6049;22659
3548054;2019;110;2014;8294
3548104;2019;45;1510;6113
3548203;2019;78;1767;7013
3548302;2019;31;688;2951
3548401;2019;32;1036;4049
3548500;2019;4393;106026;422919
3548609;2019;110;2811;11466
3548708;2019;9891;224498;807403
3548807;2019;1647;41150;162897
3548906;2019;2938;66233;247799
3549003;2019;22;595;2691
3549102;2019;25;23452;90807
3549201;2019;33;636;2603
3549250;2019;20;459;1837
3549300;2019;31;483;2228
3549409;2019;547;12888;48399
3549508;2019;95;1991;7880
3549607;2019;39;944;3940
3549706;2019;655;13208;52511
3549805;2019;5607;126118;465315
3549904;2019;9090;188029;684953
3549953;2019;191;4080;15624
3550001;2019;99;2443;10443
3550100;2019;436;9868;37777
3550209;2019;414;8127;32155
3550308;2019;158391;3196872;11509115
3550407;2019;410;9119;36787
3550506;2019;95;1761;7252
3550605;2019;1055;20693;79816
3550704;2019;1164;22342;79968
3550803;2019;105;2737;10965
3550902;2019;141;3407;13793
3551009;2019;4279;89212;334187
3551108;2019;112;2500;10068
3551207;2019;50;909;3704
3551306;2019;36;765;3135
3551405;2019;110;2343;12401
3551504;2019;614;12075;42929
3551603;2019;292;7272;29223
3551702;2019;1597;34257;123460
3551801;2019;200;3048;12870
3551900;2019;219;3872;14978
3552007;2019;75;1539;6114
3552106;2019;458;9587;39470
3552205;2019;8921;192029;692712
3552304;2019;89;1894;7413
3552403;2019;3861;76736;271650
3552502;2019;4375;83766;297610
3552551;2019;29;831;3442
3552601;2019;114;2854;11445
3552700;2019;201;3806;14824
3552809;2019;4010;78676;268919
3552908;2019;78;1580;6157
3553005;2019;201;3323;12271
3553104;2019;73;1417;5777
3553203;2019;50;1344;6311
3553302;2019;285;5461;21857
3553401;2019;240;6149;25113
3553500;2019;100;2001;8032
3553609;2019;108;3064;12142
3553658;2019;27;684;2685
3553708;2019;564;13603;53152
3553807;2019;332;6052;24003
3553856;2019;118;1734;6448
3553906;2019;87;1716;6623
3553955;2019;193;3864;14506
3554003;2019;1585;32234;120472
3554102;2019;3866;82082;304815
